DT,Lufttemperatur,Vindstyrke,Solskinstid,Volum
2017-04-15 08:00:00,4.733333333333333,5.416666666666667,0.0,4
2017-04-15 09:00:00,5.133333333333334,4.966666666666667,0.0,6
2017-04-15 10:00:00,5.55,5.066666666666666,0.0,13
2017-04-15 11:00:00,5.6,4.08,0.0,19
2017-04-15 14:00:00,4.933333333333334,3.216666666666667,0.0,32
2017-04-15 16:00:00,4.55,3.15,0.0,12
2017-04-15 17:00:00,4.533333333333333,3.6666666666666665,0.0,10
2017-04-15 18:00:00,4.54,3.5200000000000005,0.0,8
2017-04-15 19:00:00,4.233333333333333,3.4166666666666665,0.0,9
2017-04-15 20:00:00,3.266666666666667,4.366666666666666,0.0,6
2017-04-15 21:00:00,3.1999999999999997,3.15,0.0,11
2017-04-15 22:00:00,2.983333333333333,3.3000000000000003,0.0,10
2017-04-15 23:00:00,2.8166666666666664,2.9166666666666665,0.0,6
2017-04-16 01:00:00,2.6833333333333336,5.0,0.0,1
2017-04-16 02:00:00,2.2333333333333334,4.75,0.0,1
2017-04-16 03:00:00,1.5166666666666666,5.05,0.0,1
2017-04-16 04:00:00,1.1,4.683333333333334,0.0,2
2017-04-16 05:00:00,1.2333333333333334,3.716666666666667,0.0,0
2017-04-16 06:00:00,1.8499999999999999,3.4,0.0,3
2017-04-16 07:00:00,2.0,2.4499999999999997,0.0,6
2017-04-16 08:00:00,2.316666666666667,2.283333333333333,0.0,4
2017-04-16 09:00:00,3.4499999999999997,1.5999999999999999,0.0,5
2017-04-16 11:00:00,5.716666666666666,2.3000000000000003,0.0,12
2017-04-16 12:00:00,6.18,2.04,0.0,13
2017-04-16 14:00:00,6.659999999999999,3.9799999999999995,0.0,41
2017-04-16 15:00:00,7.183333333333334,4.116666666666666,0.0,28
2017-04-16 16:00:00,6.6000000000000005,4.833333333333333,0.0,23
2017-04-16 17:00:00,6.183333333333334,4.55,0.0,14
2017-04-16 18:00:00,5.96,3.88,0.0,25
2017-04-16 20:00:00,4.783333333333333,0.9833333333333334,0.0,24
2017-04-16 21:00:00,4.5,2.1,0.0,21
2017-04-16 23:00:00,3.6333333333333333,1.9333333333333336,0.0,9
2017-04-17 00:00:00,3.3000000000000003,1.9333333333333336,0.0,5
2017-04-17 01:00:00,3.0500000000000003,2.6666666666666665,0.0,1
2017-04-17 02:00:00,2.9166666666666665,2.733333333333333,0.0,0
2017-04-17 03:00:00,2.65,2.3833333333333333,0.0,0
2017-04-17 04:00:00,2.3166666666666664,2.1999999999999997,0.0,1
2017-04-17 05:00:00,2.1833333333333336,0.9,0.0,2
2017-04-17 07:00:00,3.65,2.033333333333333,0.0,11
2017-04-17 08:00:00,4.316666666666666,2.5500000000000003,0.0,9
2017-04-17 09:00:00,4.883333333333334,2.8000000000000003,0.0,16
2017-04-17 10:00:00,5.333333333333333,2.6666666666666665,0.0,20
2017-04-17 12:00:00,6.333333333333333,3.0,0.0,52
2017-04-17 13:00:00,6.316666666666666,3.3499999999999996,0.0,59
2017-04-17 14:00:00,5.55,2.55,0.0,57
2017-04-17 15:00:00,6.183333333333334,3.6999999999999997,0.0,53
2017-04-17 16:00:00,6.6000000000000005,3.5666666666666664,0.0,42
2017-04-17 17:00:00,6.116666666666667,3.2999999999999994,0.0,33
2017-04-17 18:00:00,5.7,1.98,0.0,25
2017-04-17 20:00:00,4.433333333333334,0.8666666666666667,0.0,22
2017-04-17 21:00:00,3.966666666666667,0.7166666666666667,0.0,18
2017-04-17 22:00:00,2.9,1.0333333333333334,0.0,7
2017-04-17 23:00:00,2.316666666666667,1.5166666666666666,0.0,7
2017-04-18 01:00:00,2.38,1.8399999999999999,0.0,3
2017-04-18 02:00:00,3.0500000000000003,2.8166666666666664,0.0,1
2017-04-18 05:00:00,3.533333333333333,2.6833333333333336,0.0,11
2017-04-18 06:00:00,3.34,2.92,0.0,79
2017-04-18 07:00:00,3.733333333333333,4.133333333333334,0.0,237
2017-04-18 08:00:00,4.083333333333333,3.6833333333333336,0.0,296
2017-04-18 09:00:00,5.25,4.1000000000000005,0.0,85
2017-04-18 11:00:00,3.1166666666666667,3.766666666666667,0.0,43
2017-04-18 15:00:00,5.1499999999999995,2.216666666666667,0.0,225
2017-04-18 16:00:00,5.716666666666666,2.3000000000000003,0.0,302
2017-04-18 18:00:00,5.483333333333333,1.8,0.0,75
2017-04-18 19:00:00,4.64,1.7600000000000002,0.0,56
2017-04-18 21:00:00,3.4499999999999997,1.6166666666666665,0.0,31
2017-04-18 22:00:00,3.266666666666667,2.1,0.0,14
2017-04-18 23:00:00,3.216666666666667,2.6999999999999997,0.0,7
2017-04-19 00:00:00,3.1999999999999997,3.216666666666667,0.0,2
2017-04-19 01:00:00,3.1,2.4166666666666665,0.0,0
2017-04-19 02:00:00,3.0500000000000003,2.55,0.0,0
2017-04-19 03:00:00,3.4499999999999997,3.1166666666666667,0.0,1
2017-04-19 04:00:00,3.6,3.1166666666666667,0.0,0
2017-04-19 05:00:00,3.8166666666666664,3.6333333333333333,0.0,8
2017-04-19 06:00:00,4.05,3.6,0.0,59
2017-04-19 08:00:00,5.3,4.8500000000000005,0.0,275
2017-04-19 09:00:00,5.383333333333333,7.133333333333333,0.0,97
2017-04-19 10:00:00,5.716666666666666,7.233333333333333,0.0,43
2017-04-19 11:00:00,6.166666666666667,6.633333333333333,0.0,34
2017-04-19 12:00:00,6.266666666666667,7.116666666666666,0.0,38
2017-04-19 13:00:00,6.3,5.566666666666666,0.0,60
2017-04-19 14:00:00,6.566666666666666,6.516666666666667,0.0,77
2017-04-19 15:00:00,6.333333333333333,6.433333333333334,0.0,211
2017-04-19 17:00:00,4.8500000000000005,4.1000000000000005,0.0,135
2017-04-19 18:00:00,5.133333333333334,3.716666666666667,0.0,73
2017-04-19 19:00:00,5.316666666666667,3.983333333333333,0.0,63
2017-04-19 21:00:00,5.166666666666667,4.183333333333334,0.0,26
2017-04-19 22:00:00,5.7,4.433333333333334,0.0,25
2017-04-19 23:00:00,6.033333333333334,2.9499999999999997,0.0,15
2017-04-20 01:00:00,6.45,3.4166666666666665,0.0,0
2017-04-20 02:00:00,6.516666666666667,3.9499999999999997,0.0,0
2017-04-20 03:00:00,6.483333333333333,4.166666666666667,0.0,2
2017-04-20 04:00:00,6.216666666666666,5.05,0.0,1
2017-04-20 05:00:00,5.866666666666667,4.95,0.0,4
2017-04-20 07:00:00,6.766666666666667,4.866666666666666,0.0,191
2017-04-20 08:00:00,7.266666666666667,4.466666666666667,0.0,213
2017-04-20 09:00:00,7.6000000000000005,2.75,0.0,66
2017-04-20 10:00:00,8.183333333333334,3.266666666666666,0.0,29
2017-04-20 12:00:00,7.916666666666667,3.5666666666666664,0.0,24
2017-04-20 13:00:00,7.716666666666666,2.283333333333333,0.0,25
2017-04-20 14:00:00,8.333333333333334,2.3333333333333335,0.0,58
2017-04-20 15:00:00,8.216666666666667,2.783333333333333,0.0,164
2017-04-20 16:00:00,7.916666666666667,2.8166666666666664,0.0,202
2017-04-20 17:00:00,7.633333333333333,2.533333333333333,0.0,119
2017-04-20 18:00:00,7.516666666666667,2.433333333333333,0.0,67
2017-04-20 20:00:00,7.2,2.6999999999999997,0.0,36
2017-04-20 22:00:00,7.05,3.033333333333333,0.0,24
2017-04-20 23:00:00,6.7,3.6833333333333336,0.0,13
2017-04-21 00:00:00,6.283333333333334,3.1999999999999997,0.0,5
2017-04-21 01:00:00,6.283333333333334,3.8666666666666667,0.0,1
2017-04-21 02:00:00,6.516666666666667,3.7833333333333337,0.0,1
2017-04-21 03:00:00,6.383333333333333,3.65,0.0,1
2017-04-21 05:00:00,5.3,3.9166666666666665,0.0,6
2017-04-21 06:00:00,5.7,4.633333333333334,0.0,53
2017-04-21 07:00:00,4.4,3.66,0.0,194
2017-04-21 09:00:00,4.133333333333334,2.9166666666666665,0.0,63
2017-04-21 10:00:00,4.666666666666667,4.1000000000000005,0.3,36
2017-04-21 11:00:00,4.483333333333333,4.083333333333333,0.0,32
2017-04-21 12:00:00,2.85,6.516666666666667,0.0,26
2017-04-21 13:00:00,2.5,4.966666666666667,0.0,37
2017-04-21 14:00:00,3.516666666666667,7.966666666666666,11.0,64
2017-04-21 15:00:00,2.2833333333333337,6.316666666666666,16.7,179
2017-04-21 16:00:00,2.75,5.833333333333333,10.7,183
2017-04-21 17:00:00,3.1999999999999997,6.433333333333334,0.7,125
2017-04-21 18:00:00,3.1833333333333336,5.7,11.3,52
2017-04-21 19:00:00,2.9499999999999997,4.0,0.0,24
2017-04-21 21:00:00,3.15,2.85,0.0,21
2017-04-21 23:00:00,5.166666666666667,5.783333333333334,0.0,15
2017-04-22 01:00:00,4.55,3.8833333333333333,0.0,3
2017-04-22 02:00:00,4.7,4.8999999999999995,0.0,3
2017-04-22 03:00:00,4.116666666666666,2.4166666666666665,0.0,2
2017-04-22 04:00:00,3.766666666666666,1.5833333333333333,0.0,2
2017-04-22 05:00:00,4.216666666666667,1.9333333333333333,0.0,0
2017-04-22 06:00:00,4.7,2.5500000000000003,17.0,5
2017-04-22 07:00:00,5.3999999999999995,3.033333333333333,0.0,5
2017-04-22 08:00:00,6.083333333333333,3.516666666666667,0.0,19
2017-04-22 09:00:00,6.433333333333334,4.55,2.7,28
2017-04-22 11:00:00,6.2,3.75,33.0,62
2017-04-22 12:00:00,6.766666666666667,4.25,6.6,78
2017-04-22 13:00:00,4.183333333333334,4.333333333333333,10.7,39
2017-04-22 15:00:00,4.616666666666666,5.033333333333333,0.6,47
2017-04-22 16:00:00,3.3333333333333335,4.05,0.0,46
2017-04-22 17:00:00,2.75,4.516666666666667,0.0,48
2017-04-22 19:00:00,3.6666666666666665,3.8833333333333333,0.0,15
2017-04-22 21:00:00,1.8333333333333333,4.1000000000000005,0.0,8
2017-04-22 22:00:00,1.9833333333333334,4.6499999999999995,0.0,12
2017-04-22 23:00:00,1.8,3.783333333333333,0.0,13
2017-04-23 00:00:00,1.3166666666666667,3.216666666666667,0.0,7
2017-04-23 01:00:00,1.1166666666666667,1.8333333333333333,0.0,1
2017-04-23 05:00:00,1.4333333333333333,2.4,0.0,1
2017-04-23 06:00:00,0.7166666666666667,2.65,13.4,3
2017-04-23 08:00:00,3.0,1.3833333333333335,15.7,5
2017-04-23 09:00:00,3.35,1.8166666666666667,8.6,12
2017-04-23 10:00:00,3.3333333333333335,1.9166666666666667,5.7,14
2017-04-23 11:00:00,2.9166666666666665,2.033333333333333,0.0,30
2017-04-23 12:00:00,1.7333333333333334,1.2333333333333334,0.0,24
2017-04-23 13:00:00,2.2399999999999998,2.12,0.0,25
2017-04-23 14:00:00,1.7333333333333334,4.033333333333333,0.0,33
2017-04-23 15:00:00,1.4166666666666667,4.55,0.0,20
2017-04-23 16:00:00,1.9166666666666667,4.816666666666666,0.0,28
2017-04-23 18:00:00,2.62,3.34,0.0,17
2017-04-23 19:00:00,2.5166666666666666,2.183333333333333,0.0,15
2017-04-23 20:00:00,1.1333333333333333,3.0500000000000003,0.0,13
2017-04-23 22:00:00,0.31666666666666665,1.2,0.0,9
2017-04-23 23:00:00,0.4000000000000001,0.9833333333333334,0.0,6
2017-04-24 00:00:00,1.05,1.4666666666666668,0.0,0
2017-04-24 01:00:00,1.4833333333333334,4.2,0.0,1
2017-04-24 02:00:00,1.55,5.8,0.0,2
2017-04-24 03:00:00,1.5999999999999999,6.416666666666667,0.0,1
2017-04-24 04:00:00,1.616666666666667,8.049999999999999,0.0,2
2017-04-24 05:00:00,1.7333333333333334,8.366666666666667,0.0,7
2017-04-24 06:00:00,1.8666666666666665,8.133333333333333,47.099999999999994,40
2017-04-24 07:00:00,2.516666666666667,7.433333333333334,58.3,140
2017-04-24 08:00:00,3.033333333333333,8.65,53.6,190
2017-04-24 09:00:00,3.233333333333333,8.9,53.3,72
2017-04-24 10:00:00,3.5833333333333335,8.166666666666666,50.099999999999994,49
2017-04-24 11:00:00,2.8666666666666667,7.1000000000000005,39.5,38
2017-04-24 12:00:00,3.8166666666666664,7.283333333333334,44.2,31
2017-04-24 13:00:00,3.783333333333333,6.633333333333333,18.7,38
2017-04-24 14:00:00,3.716666666666667,6.95,38.7,64
2017-04-24 15:00:00,4.0,6.666666666666667,32.3,151
2017-04-24 16:00:00,3.9499999999999997,7.166666666666667,17.7,234
2017-04-24 17:00:00,4.116666666666666,6.583333333333333,36.7,117
2017-04-24 18:00:00,3.8166666666666664,7.183333333333334,13.3,66
2017-04-24 19:00:00,3.533333333333333,6.183333333333334,0.3,49
2017-04-24 21:00:00,2.6333333333333333,2.8000000000000003,0.0,35
2017-04-24 22:00:00,2.2666666666666666,1.2666666666666668,0.0,19
2017-04-24 23:00:00,2.2666666666666666,1.4833333333333334,0.0,12
2017-04-25 01:00:00,1.6666666666666667,1.2666666666666666,0.0,0
2017-04-25 02:00:00,1.7833333333333332,2.8833333333333333,0.0,2
2017-04-25 03:00:00,1.55,3.4166666666666665,0.0,2
2017-04-25 04:00:00,2.0500000000000003,1.9166666666666667,0.0,1
2017-04-25 05:00:00,2.183333333333333,3.033333333333333,0.0,8
2017-04-25 08:00:00,3.6166666666666667,3.8833333333333333,6.0,265
2017-04-25 09:00:00,4.75,3.6666666666666665,60.0,85
2017-04-25 10:00:00,5.933333333333334,4.3500000000000005,60.0,65
2017-04-25 11:00:00,6.7,5.366666666666667,60.0,43
2017-04-25 12:00:00,7.333333333333333,5.416666666666667,60.0,44
2017-04-25 13:00:00,7.5,5.8500000000000005,57.0,56
2017-04-25 14:00:00,7.983333333333333,3.533333333333333,49.0,87
2017-04-25 15:00:00,8.200000000000001,5.866666666666667,60.0,234
2017-04-25 16:00:00,8.15,6.166666666666667,47.3,247
2017-04-25 17:00:00,7.733333333333333,5.066666666666666,51.7,161
2017-04-25 19:00:00,6.166666666666667,5.866666666666667,19.7,90
2017-04-25 20:00:00,5.366666666666667,3.733333333333333,0.0,67
2017-04-25 21:00:00,4.88,3.96,0.0,50
2017-04-25 22:00:00,4.683333333333334,2.983333333333333,0.0,28
2017-04-25 23:00:00,4.183333333333334,2.216666666666667,0.0,18
2017-04-26 01:00:00,3.5500000000000003,3.3333333333333335,0.0,3
2017-04-26 02:00:00,3.22,3.78,0.0,2
2017-04-26 03:00:00,2.966666666666667,3.1666666666666665,0.0,4
2017-04-26 04:00:00,2.82,3.9200000000000004,0.0,2
2017-04-26 06:00:00,3.6333333333333333,5.116666666666667,3.7,72
2017-04-26 07:00:00,3.983333333333333,5.266666666666667,36.3,282
2017-04-26 09:00:00,5.14,4.64,0.0,102
2017-04-26 10:00:00,5.583333333333333,4.1499999999999995,7.6,56
2017-04-26 11:00:00,5.95,4.683333333333334,41.3,44
2017-04-26 13:00:00,6.766666666666667,5.25,55.3,70
2017-04-26 14:00:00,6.583333333333333,5.133333333333334,49.3,81
2017-04-26 15:00:00,6.24,5.08,25.7,297
2017-04-26 16:00:00,5.666666666666667,5.133333333333334,52.7,270
2017-04-26 18:00:00,4.8,3.66,0.0,88
2017-04-26 19:00:00,4.416666666666667,2.433333333333333,0.0,73
2017-04-26 20:00:00,3.716666666666667,1.8,0.0,61
2017-04-26 21:00:00,2.983333333333333,1.6166666666666665,0.0,34
2017-04-26 23:00:00,0.7666666666666666,4.283333333333333,0.0,18
2017-04-27 00:00:00,1.0999999999999999,5.983333333333333,0.0,7
2017-04-27 03:00:00,1.8333333333333333,8.516666666666666,0.0,1
2017-04-27 04:00:00,2.4,6.866666666666667,0.0,2
2017-04-27 05:00:00,2.8000000000000003,6.216666666666666,0.0,8
2017-04-27 06:00:00,3.1333333333333333,3.0666666666666664,0.0,48
2017-04-27 07:00:00,3.3666666666666667,1.25,0.0,168
2017-04-27 08:00:00,3.233333333333333,1.6833333333333333,0.0,238
2017-04-27 09:00:00,4.383333333333334,1.5666666666666667,3.3000000000000003,59
2017-04-27 10:00:00,5.333333333333333,2.566666666666667,23.6,39
2017-04-27 12:00:00,6.766666666666667,2.716666666666667,1.0,38
2017-04-27 14:00:00,8.549999999999999,1.8,48.0,69
2017-04-27 15:00:00,9.0,2.1333333333333333,43.6,179
2017-04-27 16:00:00,9.216666666666667,3.216666666666667,60.0,232
2017-04-27 17:00:00,8.75,4.833333333333333,60.0,107
2017-04-27 18:00:00,8.35,4.316666666666666,59.7,76
2017-04-27 19:00:00,7.916666666666667,2.716666666666667,23.3,71
2017-04-27 20:00:00,6.716666666666666,1.3499999999999999,0.0,56
2017-04-27 21:00:00,5.533333333333334,0.6833333333333332,0.0,39
2017-04-27 22:00:00,5.75,2.283333333333333,0.0,24
2017-04-27 23:00:00,5.833333333333333,5.333333333333333,0.0,12
2017-04-28 01:00:00,5.583333333333333,6.416666666666667,0.0,1
2017-04-28 03:00:00,5.183333333333334,6.416666666666667,0.0,2
2017-04-28 04:00:00,4.883333333333334,6.55,0.3,2
2017-04-28 05:00:00,5.116666666666666,4.933333333333334,60.0,9
2017-04-28 06:00:00,5.566666666666666,3.5833333333333335,60.0,54
2017-04-28 08:00:00,5.95,6.566666666666666,60.0,243
2017-04-28 09:00:00,6.583333333333333,6.216666666666666,60.0,93
2017-04-28 10:00:00,7.1000000000000005,7.483333333333333,60.0,47
2017-04-28 11:00:00,7.533333333333334,7.216666666666666,60.0,56
2017-04-28 12:00:00,8.379999999999999,5.14,50.0,61
2017-04-28 14:00:00,8.483333333333334,5.2,33.6,111
2017-04-28 16:00:00,8.733333333333333,5.716666666666666,44.599999999999994,223
2017-04-28 17:00:00,8.733333333333333,5.233333333333333,24.1,113
2017-04-28 18:00:00,8.516666666666667,5.783333333333334,1.7,70
2017-04-28 19:00:00,8.4,5.68,0.0,50
2017-04-28 20:00:00,8.283333333333333,6.1499999999999995,0.0,32
2017-04-28 21:00:00,8.2,5.6499999999999995,0.0,27
2017-04-28 22:00:00,8.15,4.516666666666667,0.0,17
2017-04-28 23:00:00,7.8,3.2000000000000006,0.0,18
2017-04-29 01:00:00,8.040000000000001,3.2600000000000002,0.0,5
2017-04-29 04:00:00,7.616666666666666,3.216666666666667,0.0,1
2017-04-29 05:00:00,7.883333333333333,3.983333333333333,0.3,1
2017-04-29 06:00:00,8.366666666666667,4.566666666666666,49.4,11
2017-04-29 07:00:00,8.183333333333332,3.266666666666667,0.0,15
2017-04-29 08:00:00,8.833333333333334,2.6333333333333333,11.0,26
2017-04-29 09:00:00,9.366666666666667,3.483333333333333,11.899999999999999,65
2017-04-29 10:00:00,9.983333333333333,3.6833333333333336,38.3,63
2017-04-29 11:00:00,10.120000000000001,3.9200000000000004,12.0,62
2017-04-29 12:00:00,10.516666666666666,3.3499999999999996,23.0,75
2017-04-29 15:00:00,9.833333333333334,3.7999999999999994,0.0,81
2017-04-29 16:00:00,9.516666666666667,2.8666666666666667,0.0,59
2017-04-29 17:00:00,8.916666666666666,2.566666666666667,0.0,58
2017-04-29 18:00:00,8.333333333333334,2.8000000000000003,0.0,25
2017-04-29 19:00:00,7.766666666666667,1.45,0.0,30
2017-04-29 20:00:00,6.916666666666667,1.4333333333333333,0.0,38
2017-04-29 21:00:00,5.8500000000000005,1.55,0.0,10
2017-04-29 23:00:00,5.583333333333333,1.1666666666666667,0.0,13
2017-04-30 00:00:00,4.8500000000000005,0.65,0.0,7
2017-04-30 02:00:00,3.766666666666667,0.5,0.0,6
2017-04-30 03:00:00,3.233333333333333,0.4166666666666667,0.0,3
2017-04-30 05:00:00,4.75,0.43333333333333335,60.0,1
2017-04-30 06:00:00,7.25,0.39999999999999997,60.0,5
2017-04-30 07:00:00,8.383333333333333,2.466666666666667,60.0,13
2017-04-30 08:00:00,8.566666666666666,4.0,50.0,8
2017-04-30 09:00:00,8.933333333333334,3.466666666666667,51.0,24
2017-04-30 11:00:00,9.633333333333333,4.133333333333333,53.7,51
2017-04-30 12:00:00,10.316666666666666,3.0666666666666664,56.3,61
2017-04-30 13:00:00,10.6,2.766666666666667,42.6,69
2017-04-30 14:00:00,10.9,1.9833333333333334,33.0,64
2017-04-30 15:00:00,11.366666666666667,2.1333333333333333,31.0,74
2017-04-30 16:00:00,9.833333333333334,4.083333333333333,49.6,56
2017-04-30 17:00:00,9.833333333333334,3.1833333333333336,60.0,55
2017-04-30 18:00:00,9.466666666666667,2.4166666666666665,60.0,65
2017-04-30 20:00:00,7.6499999999999995,1.6666666666666667,0.0,30
2017-04-30 21:00:00,6.683333333333334,1.0,0.0,24
2017-04-30 22:00:00,5.766666666666667,1.2666666666666666,0.0,18
2017-04-30 23:00:00,5.1000000000000005,1.2666666666666666,0.0,10
2017-05-01 00:00:00,4.45,0.5833333333333334,0.0,6
2017-05-01 01:00:00,3.9666666666666663,0.31666666666666665,0.0,2
2017-05-01 03:00:00,3.466666666666667,0.2333333333333333,0.0,0
2017-05-01 04:00:00,3.6333333333333333,0.31666666666666665,8.0,0
2017-05-01 05:00:00,5.283333333333333,0.5833333333333334,60.0,1
2017-05-01 07:00:00,9.0,0.9,60.0,15
2017-05-01 08:00:00,11.549999999999999,0.75,60.0,22
2017-05-01 10:00:00,13.200000000000001,1.7666666666666666,60.0,36
2017-05-01 11:00:00,13.633333333333333,1.8166666666666667,60.0,38
2017-05-01 12:00:00,14.299999999999999,1.75,60.0,71
2017-05-01 13:00:00,14.65,2.5,60.0,82
2017-05-01 14:00:00,14.966666666666667,2.283333333333333,60.0,107
2017-05-01 15:00:00,15.016666666666666,2.3000000000000003,60.0,81
2017-05-01 16:00:00,14.719999999999999,3.08,50.0,69
2017-05-01 17:00:00,14.766666666666666,2.6166666666666667,45.3,75
2017-05-01 18:00:00,14.016666666666666,1.1333333333333333,0.0,69
2017-05-01 19:00:00,12.700000000000001,0.5833333333333334,0.0,51
2017-05-01 20:00:00,11.0,1.05,0.0,41
2017-05-01 21:00:00,9.816666666666668,0.8333333333333334,0.0,27
2017-05-01 22:00:00,9.0,1.0333333333333334,0.0,20
2017-05-01 23:00:00,8.416666666666666,1.2833333333333334,0.0,20
2017-05-02 00:00:00,8.1,1.0833333333333333,0.0,3
2017-05-02 01:00:00,7.6499999999999995,0.6166666666666667,0.0,3
2017-05-02 02:00:00,7.483333333333333,1.0,0.0,4
2017-05-02 03:00:00,7.366666666666667,1.2833333333333334,0.0,1
2017-05-02 04:00:00,7.55,1.25,3.0,0
2017-05-02 06:00:00,9.299999999999999,1.5333333333333332,60.0,84
2017-05-02 07:00:00,11.049999999999999,1.6166666666666665,60.0,296
2017-05-02 09:00:00,14.066666666666668,2.0166666666666666,60.0,110
2017-05-02 10:00:00,15.25,2.6,60.0,60
2017-05-02 12:00:00,16.016666666666666,3.4499999999999997,60.0,65
2017-05-02 14:00:00,16.96,3.8200000000000003,50.0,124
2017-05-02 15:00:00,16.633333333333333,5.333333333333333,60.0,328
2017-05-02 16:00:00,16.233333333333334,5.3,60.0,355
2017-05-02 17:00:00,15.933333333333332,4.933333333333334,60.0,177
2017-05-02 19:00:00,13.166666666666666,2.8333333333333335,36.7,102
2017-05-02 20:00:00,12.116666666666667,1.9666666666666668,0.0,87
2017-05-02 21:00:00,10.916666666666666,1.3666666666666665,0.0,66
2017-05-02 22:00:00,9.799999999999999,0.8166666666666668,0.0,45
2017-05-02 23:00:00,9.25,0.9500000000000001,0.0,20
2017-05-03 00:00:00,7.883333333333333,0.5166666666666667,0.0,6
2017-05-03 01:00:00,7.366666666666667,0.7833333333333333,0.0,2
2017-05-03 02:00:00,6.666666666666667,0.9666666666666667,0.0,1
2017-05-03 03:00:00,6.333333333333333,0.7999999999999999,0.0,6
2017-05-03 05:00:00,7.55,0.26666666666666666,59.0,11
2017-05-03 06:00:00,9.833333333333334,0.5666666666666667,60.0,84
2017-05-03 07:00:00,12.6,0.4666666666666666,60.0,301
2017-05-03 08:00:00,13.466666666666667,1.2166666666666666,60.0,349
2017-05-03 09:00:00,13.783333333333333,1.7666666666666666,55.6,111
2017-05-03 11:00:00,14.483333333333334,2.8666666666666667,58.4,62
2017-05-03 13:00:00,15.633333333333335,2.2833333333333337,60.0,85
2017-05-03 14:00:00,16.73333333333333,1.45,60.0,113
2017-05-03 15:00:00,15.85,2.6999999999999997,60.0,316
2017-05-03 16:00:00,14.583333333333334,4.266666666666667,60.0,358
